state_label,mean_wrench_norm,std_wrench_norm,mean_tau_ext_norm,std_tau_ext_norm,mean_ee_vz,std_ee_vz,count
BASELINE,5.244407040614902,0.0941753194990568,1.92225426926919,0.06370367017414333,8.812909853871965e-05,0.0013476667518788539,1136
CLOSING,5.2318057267482105,0.08312721907567919,1.9174660206091576,0.05279712261776759,8.184073523221971e-05,0.0011536872176228297,190
CONTACT,5.331165451850811,0.07886305633319089,1.958267188258494,0.055744583586971395,-5.6178928200706796e-05,0.001221485664089766,1109
CONTACT_CONFIRMED,4.9428002508612385,0.315824503641069,1.6227752334750476,0.26303631062211574,3.774808515611074e-05,0.002033620633437186,105
EVALUATE,5.475961740819639,0.13128767833536611,2.0441165625597297,0.062452053321619065,-0.00017782993068962555,0.0011867193339118026,222
GRASP_1,4.657527628032581,0.1881595121719614,1.4003017518103593,0.1605182369324843,1.7462475259908996e-06,0.0008958842416011076,779
GRASP_2,4.8662891201649625,0.11758733385909169,1.5260688902578554,0.0880890034945074,-1.686997999369068e-05,0.001176493841098696,802
GRASP_3,4.842312026004176,0.13378740832296052,1.530323914022967,0.09292842521651497,4.595147839187523e-05,0.001446365209796729,819
GRASP_4,4.8445586864040715,0.11342126018605413,1.5355889204256064,0.07576606051501289,-2.1599027750372388e-05,0.0013124576996354008,808
UPLIFT,5.488705574271644,0.3124906028304668,1.9753882496723005,0.18233425765138386,0.010292809015025705,0.005681459581755147,213
